Time,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
8.1542,2.52952e+07,-347.826,15.3589,-0.0199,0.0274887,-0.011782,0,0,0,0
8.1544,2.52962e+07,-347.259,15.4985,-0.0021,0.0274223,-0.019722,0,0,0,0
8.1546,2.52972e+07,-346.659,15.6905,0.0019,0.0273559,-0.00206,0,0,0,0
8.1548,2.52982e+07,-346.132,15.5422,-0.0108,0.0272894,0.001773,0,0,0,0
8.155,2.52992e+07,-345.517,15.4142,-0.0296,0.0272226,-0.010988,0,0,0,0
8.1552,2.53002e+07,-344.964,15.5742,-0.0077,0.0271557,-0.029381,0,0,0,0
8.1554,2.53012e+07,-344.432,15.5829,0.0116,0.0270887,-0.007507,0,0,0,0
8.1556,2.53022e+07,-343.877,15.3589,-0.0254,0.0270217,0.01123,0,0,0,0
8.1558,2.53032e+07,-343.323,15.3909,-0.0163,0.0269547,-0.025309,0,0,0,0
8.156,2.53042e+07,-342.757,15.4985,-0.0034,0.0268877,-0.016171,0,0,0,0
8.1562,2.53052e+07,-342.184,15.5102,0.0018,0.0268209,-0.003348,0,0,0,0
8.1564,2.53062e+07,-341.628,15.4985,-0.0092,0.0267539,0.00169,0,0,0,0
8.1566,2.53072e+07,-341.048,15.3705,-0.0155,0.0266864,-0.009263,0,0,0,0
8.1568,2.53082e+07,-340.65,15.6032,-0.0259,0.0266189,-0.015604,0,0,0,0
8.157,2.53092e+07,-340.094,15.6032,-0.0063,0.0265514,-0.025704,0,0,0,0
8.1572,2.53102e+07,-339.522,15.4229,-0.0223,0.0264838,-0.00646,0,0,0,0
8.1574,2.53112e+07,-338.969,15.6265,-0.0014,0.0264165,-0.022091,0,0,0,0
8.1576,2.53122e+07,-338.406,15.6352,-0.0092,0.0263489,-0.001478,0,0,0,0
8.1578,2.53132e+07,-337.854,15.4229,-0.005,0.0262814,-0.009158,0,0,0,0
8.158,2.53142e+07,-337.301,15.4665,-0.0029,0.0262137,-0.004979,0,0,0,0
8.1582,2.53152e+07,-336.721,15.4985,-0.0014,0.0261459,-0.002885,0,0,0,0
8.1584,2.53162e+07,-336.188,15.4985,-0.006,0.0260778,-0.001446,0,0,0,0
8.1586,2.53172e+07,-335.612,15.5422,-0.0083,0.0260098,-0.006023,0,0,0,0
8.1588,2.53182e+07,-335.024,15.4985,-0.0033,0.0259418,-0.00825,0,0,0,0
8.159,2.53192e+07,-334.457,15.5625,-0.0271,0.0258739,-0.003538,0,0,0,0
8.1592,2.53202e+07,-333.951,15.5509,-0.0248,0.0258058,-0.027077,0,0,0,0
8.1594,2.53212e+07,-333.346,15.3705,0.0001,0.0257378,-0.024551,0,0,0,0
8.1596,2.53222e+07,-332.783,15.5742,-0.0347,0.0256694,-0.000248,0,0,0,0
8.1598,2.53232e+07,-332.235,15.5742,-0.018,0.0256011,-0.034533,0,0,0,0
8.16,2.53242e+07,-331.698,15.3385,-0.0189,0.0255326,-0.018009,0,0,0,0
8.1602,2.53252e+07,-331.139,15.4782,-0.0165,0.0254641,-0.018876,0,0,0,0
8.1604,2.53262e+07,-330.578,15.5305,-0.0048,0.0253954,-0.016383,0,0,0,0
8.1606,2.53272e+07,-330.022,15.4462,0.0087,0.025327,-0.004665,0,0,0,0
8.1608,2.53282e+07,-329.451,15.4345,-0.0134,0.0252584,0.008479,0,0,0,0
8.161,2.53292e+07,-328.889,15.4665,0.0013,0.0251901,-0.013253,0,0,0,0
8.1612,2.53302e+07,-328.318,15.6265,-0.0038,0.0251211,0.001249,0,0,0,0
8.1614,2.53312e+07,-327.197,15.4229,-0.0157,0.025052,-0.003919,0,0,0,0
8.1616,2.53322e+07,-327.197,15.4229,-0.0157,0.0249831,-0.0157,0,0,0,0
8.1618,2.53332e+07,-326.067,15.5509,-0.0169,0.0249138,-0.015712,0,0,0,0
8.162,2.53342e+07,-325.535,15.4229,0.0013,0.0248451,-0.016718,0,0,0,0
8.1622,2.53352e+07,-324.961,15.3385,-0.0183,0.0247761,0.001104,0,0,0,0
8.1624,2.53362e+07,-324.424,15.4345,-0.0166,0.0247071,-0.018283,0,0,0,0
8.1626,2.53372e+07,-323.858,15.4869,0.0007,0.0246381,-0.016427,0,0,0,0
8.1628,2.53382e+07,-323.307,15.4782,0.0099,0.0245685,0.000792,0,0,0,0
8.163,2.53392e+07,-322.771,15.3589,-0.0113,0.0244992,0.009688,0,0,0,0
8.1632,2.53402e+07,-322.192,15.4985,-0.0214,0.0244295,-0.011401,0,0,0,0
8.1634,2.53412e+07,-321.605,15.6905,-0.0049,0.0243602,-0.021235,0,0,0,0
8.1636,2.53422e+07,-321.059,15.5625,0.0107,0.0242907,-0.004744,0,0,0,0
8.1638,2.53432e+07,-320.487,15.4229,-0.0386,0.0242213,0.010207,0,0,0,0
8.164,2.53442e+07,-319.958,15.5829,-0.0134,0.0241517,-0.038348,0,0,0,0
8.1642,2.53452e+07,-319.379,15.5945,0.0003,0.0240821,-0.013263,0,0,0,0
8.1644,2.53462e+07,-318.823,15.3909,-0.0043,0.024012,0.000254,0,0,0,0
8.1646,2.53472e+07,-318.249,15.4025,-0.0033,0.0239422,-0.00429,0,0,0,0
8.1648,2.53482e+07,-317.885,15.4869,-0.0143,0.0238723,-0.00341,0,0,0,0
8.165,2.53492e+07,-317.152,15.5189,-0.007,0.0238022,-0.014227,0,0,0,0
8.1652,2.53502e+07,-316.595,15.4985,0.0148,0.0237323,-0.006782,0,0,0,0
8.1654,2.53512e+07,-316.028,15.3705,-0.0382,0.0236624,0.01427,0,0,0,0
8.1656,2.53522e+07,-315.46,15.5742,-0.0144,0.0235924,-0.037962,0,0,0,0
8.1658,2.53532e+07,-314.901,15.6032,0.004,0.0235221,-0.014216,0,0,0,0
8.166,2.53542e+07,-314.333,15.4025,-0.0106,0.0234517,0.003854,0,0,0,0
8.1662,2.53552e+07,-313.781,15.6265,-0.0255,0.0233814,-0.010749,0,0,0,0
8.1664,2.53562e+07,-313.194,15.5945,0.0045,0.0233108,-0.0252,0,0,0,0
8.1666,2.53572e+07,-312.643,15.3909,-0.0064,0.0232406,0.004391,0,0,0,0
8.1668,2.53582e+07,-312.057,15.4345,0.0038,0.0231701,-0.006298,0,0,0,0
8.167,2.53592e+07,-311.497,15.5102,-0.0232,0.0230997,0.00353,0,0,0,0
8.1672,2.53602e+07,-310.902,15.4345,-0.0025,0.0230293,-0.022993,0,0,0,0
8.1674,2.53612e+07,-310.382,15.5189,-0.0022,0.0229585,-0.002497,0,0,0,0
8.1676,2.53622e+07,-309.797,15.4462,-0.0132,0.0228877,-0.00231,0,0,0,0
8.1678,2.53632e+07,-309.229,15.5829,-0.0246,0.0228167,-0.013314,0,0,0,0
8.168,2.53642e+07,-308.673,15.4782,-0.0016,0.0227457,-0.02437,0,0,0,0
8.1682,2.53652e+07,-308.104,15.3705,-0.0283,0.0226751,-0.001867,0,0,0,0
8.1684,2.53662e+07,-307.513,15.4869,-0.0247,0.0226042,-0.028264,0,0,0,0
8.1686,2.53672e+07,-306.989,15.5422,-0.0093,0.0225333,-0.024546,0,0,0,0
8.1688,2.53682e+07,-306.397,15.2629,0.0054,0.0224623,-0.009153,0,0,0,0
8.169,2.53692e+07,-305.887,15.4462,-0.0037,0.022391,0.005309,0,0,0,0
8.1692,2.53702e+07,-305.29,15.4229,-0.0142,0.0223196,-0.003805,0,0,0,0
8.1694,2.53712e+07,-304.74,15.4345,-0.0125,0.0222485,-0.014183,0,0,0,0
8.1696,2.53722e+07,-304.182,15.3385,-0.0033,0.0221771,-0.012408,0,0,0,0
8.1698,2.53732e+07,-303.618,15.4142,-0.0025,0.0221057,-0.003292,0,0,0,0
8.17,2.53742e+07,-303.071,15.5189,-0.0223,0.0220344,-0.002698,0,0,0,0
8.1702,2.53752e+07,-302.641,15.6352,-0.0127,0.0219633,-0.022204,0,0,0,0
8.1704,2.53762e+07,-302.096,15.3909,-0.0096,0.0218917,-0.012669,0,0,0,0
8.1706,2.53772e+07,-301.522,15.4142,-0.0356,0.02182,-0.00986,0,0,0,0
8.1708,2.53782e+07,-300.951,15.4782,-0.018,0.0217481,-0.035424,0,0,0,0
8.171,2.53792e+07,-300.401,15.4782,0.0014,0.0216764,-0.017806,0,0,0,0
8.1712,2.53802e+07,-299.829,15.2425,-0.0233,0.0216047,0.001153,0,0,0,0
8.1714,2.53812e+07,-299.294,15.3589,-0.02,0.021533,-0.023267,0,0,0,0
8.1716,2.53822e+07,-298.731,15.4229,-0.0127,0.0214612,-0.019927,0,0,0,0
8.1718,2.53832e+07,-298.182,15.4462,0.0022,0.0213896,-0.012551,0,0,0,0
8.172,2.53842e+07,-297.628,15.3385,-0.0129,0.0213175,0.002049,0,0,0,0
8.1722,2.53852e+07,-297.05,15.3385,-0.0199,0.0212455,-0.01297,0,0,0,0
8.1724,2.53862e+07,-296.488,15.5829,-0.0012,0.0211732,-0.019713,0,0,0,0
8.1726,2.53872e+07,-295.963,15.5305,0.0123,0.0211011,-0.001065,0,0,0,0
8.1728,2.53882e+07,-295.395,15.3589,-0.0432,0.0210289,0.011745,0,0,0,0
8.173,2.53892e+07,-294.848,15.5305,-0.0225,0.0209569,-0.042993,0,0,0,0
8.1732,2.53902e+07,-294.296,15.5742,-0.0035,0.0208848,-0.02231,0,0,0,0
8.1734,2.53912e+07,-293.754,15.3182,-0.0218,0.0208123,-0.003683,0,0,0,0
8.1736,2.53922e+07,-293.168,15.3822,-0.0182,0.0207399,-0.021764,0,0,0,0
8.1738,2.53932e+07,-292.613,15.3705,-0.0239,0.0206674,-0.018257,0,0,0,0
8.174,2.53942e+07,-292.081,15.4462,0.0019,0.0205948,-0.023642,0,0,0,0
8.1742,2.53952e+07,-291.523,15.4229,-0.0031,0.0205222,0.00185,0,0,0,0
8.1744,2.53962e+07,-290.94,15.3909,-0.0182,0.0204496,-0.003251,0,0,0,0
8.1746,2.53972e+07,-290.375,15.4345,-0.0273,0.0203772,-0.018291,0,0,0,0
8.1748,2.53982e+07,-289.822,15.4665,-0.0055,0.0203047,-0.027082,0,0,0,0
8.175,2.53992e+07,-288.725,15.4782,-0.0052,0.020232,-0.005497,0,0,0,0
8.1752,2.54002e+07,-288.183,15.4345,-0.0328,0.0201589,-0.005476,0,0,0,0
8.1754,2.54012e+07,-287.623,15.1989,-0.0202,0.020086,-0.032674,0,0,0,0
8.1756,2.54022e+07,-287.07,15.3589,-0.0015,0.0200131,-0.020013,0,0,0,0
8.1758,2.54032e+07,-286.536,15.3822,-0.0013,0.0199398,-0.001498,0,0,0,0
8.176,2.54042e+07,-286.536,15.3822,-0.0013,0.0198674,-0.0013,0,0,0,0
8.1762,2.54052e+07,-285.317,15.2629,-0.0063,0.0197942,-0.00135,0,0,0,0
8.1764,2.54062e+07,-284.86,15.3269,-0.0067,0.0197212,-0.006304,0,0,0,0
8.1766,2.54072e+07,-284.294,15.4345,-0.0194,0.0196481,-0.006827,0,0,0,0
8.1768,2.54082e+07,-283.751,15.5422,-0.0293,0.0195748,-0.019499,0,0,0,0
8.177,2.54092e+07,-283.208,15.2629,-0.0085,0.0195014,-0.029092,0,0,0,0
8.1772,2.54102e+07,-282.636,15.2949,-0.0233,0.0194281,-0.008648,0,0,0,0
8.1774,2.54112e+07,-282.072,15.3822,-0.0192,0.0193548,-0.023259,0,0,0,0
8.1776,2.54122e+07,-281.525,15.3589,-0.0061,0.0192813,-0.019069,0,0,0,0
8.1778,2.54132e+07,-280.978,15.1262,-0.0181,0.0192082,-0.00622,0,0,0,0
8.178,2.54142e+07,-280.426,15.2309,-0.0155,0.0191347,-0.018074,0,0,0,0
8.1782,2.54152e+07,-279.868,15.3065,-0.0081,0.0190611,-0.015426,0,0,0,0
8.1784,2.54162e+07,-279.304,15.3269,0.0021,0.0189874,-0.007998,0,0,0,0
8.1786,2.54172e+07,-278.756,15.2542,-0.0073,0.0189137,0.002006,0,0,0,0
8.1788,2.54182e+07,-278.202,15.1785,-0.0207,0.0188399,-0.007434,0,0,0,0
8.179,2.54192e+07,-277.666,15.4229,-0.0071,0.0187662,-0.020564,0,0,0,0
8.1792,2.54202e+07,-277.124,15.4025,0.0015,0.0186925,-0.007014,0,0,0,0
8.1794,2.54212e+07,-276.521,15.2425,-0.0427,0.0186189,0.001058,0,0,0,0
8.1796,2.54222e+07,-275.979,15.3909,-0.0143,0.0185451,-0.042416,0,0,0,0
8.1798,2.54232e+07,-275.409,15.4142,-0.0036,0.0184709,-0.014193,0,0,0,0
8.18,2.54242e+07,-274.859,15.1989,-0.0115,0.0183967,-0.003679,0,0,0,0
8.1802,2.54252e+07,-274.314,15.2309,-0.0128,0.0183228,-0.011513,0,0,0,0
8.1804,2.54262e+07,-273.745,15.2949,-0.0266,0.0182488,-0.012938,0,0,0,0
8.1806,2.54272e+07,-273.195,15.1902,-0.0057,0.0181746,-0.026391,0,0,0,0
8.1808,2.54282e+07,-272.645,15.3065,0.0026,0.0181006,-0.005617,0,0,0,0
8.181,2.54292e+07,-272.067,15.2222,-0.0446,0.0180265,0.002128,0,0,0,0
8.1812,2.54302e+07,-271.51,15.2309,-0.0266,0.0179522,-0.04442,0,0,0,0
8.1814,2.54312e+07,-270.96,15.2309,-0.0091,0.0178779,-0.026425,0,0,0,0
8.1816,2.54322e+07,-270.4,15.1669,-0.0343,0.0178034,-0.009352,0,0,0,0
8.1818,2.54332e+07,-269.818,15.3182,-0.0244,0.017729,-0.034201,0,0,0,0
8.182,2.54342e+07,-269.284,15.0709,-0.0056,0.0176546,-0.024212,0,0,0,0
8.1822,2.54352e+07,-268.722,15.0826,-0.0031,0.0175802,-0.005575,0,0,0,0
8.1824,2.54362e+07,-268.198,15.1582,-0.0009,0.0175057,-0.003078,0,0,0,0
8.1826,2.54372e+07,-267.612,15.1785,-0.008,0.0174313,-0.000971,0,0,0,0
8.1828,2.54382e+07,-267.088,15.1989,-0.0119,0.0173566,-0.008039,0,0,0,0
8.183,2.54392e+07,-266.527,15.0389,-0.0126,0.0172819,-0.011907,0,0,0,0
8.1832,2.54402e+07,-265.99,15.1465,-0.0068,0.0172072,-0.012542,0,0,0,0
8.1834,2.54412e+07,-265.431,15.3502,-0.0134,0.0171326,-0.006866,0,0,0,0
8.1836,2.54422e+07,-265.027,15.3502,-0.0161,0.0170574,-0.013427,0,0,0,0
8.1838,2.54432e+07,-264.492,15.2949,0.0015,0.0169828,-0.015924,0,0,0,0
8.184,2.54442e+07,-263.933,15.1029,-0.0427,0.016908,0.001058,0,0,0,0
8.1842,2.54452e+07,-263.14,15.3182,-0.0196,0.0168333,-0.042469,0,0,0,0
8.1844,2.54462e+07,-262.829,15.3182,-0.004,0.0167581,-0.019444,0,0,0,0
8.1846,2.54472e+07,-262.285,15.0709,-0.0035,0.0166831,-0.003995,0,0,0,0
8.1848,2.54482e+07,-261.743,15.1262,-0.0146,0.0166079,-0.003611,0,0,0,0
8.185,2.54492e+07,-261.199,15.1262,-0.0219,0.016533,-0.014673,0,0,0,0
8.1852,2.54502e+07,-260.655,15.1029,-0.0011,0.0164579,-0.021692,0,0,0,0
8.1854,2.54512e+07,-260.107,15.1669,-0.0082,0.0163827,-0.001171,0,0,0,0
8.1856,2.54522e+07,-259.555,15.1029,0.0022,0.0163076,-0.008096,0,0,0,0
8.1858,2.54532e+07,-258.995,15.2745,-0.0417,0.0162323,0.001761,0,0,0,0
8.186,2.54542e+07,-258.498,15.1029,-0.0177,0.0161569,-0.04146,0,0,0,0
8.1862,2.54552e+07,-257.9,15.0389,-0.0072,0.0160818,-0.017595,0,0,0,0
8.1864,2.54562e+07,-257.375,15.0622,-0.0256,0.0160062,-0.007384,0,0,0,0
8.1866,2.54572e+07,-256.841,15.1902,-0.0293,0.0159308,-0.025637,0,0,0,0
8.1868,2.54582e+07,-256.299,14.9749,-0.0189,0.0158554,-0.029196,0,0,0,0
8.187,2.54592e+07,-255.757,14.9226,-0.0167,0.01578,-0.018878,0,0,0,0
8.1872,2.54602e+07,-255.211,15.0389,-0.0017,0.0157045,-0.01655,0,0,0,0
8.1874,2.54612e+07,-254.669,15.0506,-0.0132,0.0156289,-0.001815,0,0,0,0
8.1876,2.54622e+07,-254.13,15.0826,-0.0205,0.0155532,-0.013273,0,0,0,0
8.1878,2.54632e+07,-253.574,14.9662,-0.0125,0.0154776,-0.02042,0,0,0,0
8.188,2.54642e+07,-253.025,14.9546,-0.0096,0.015402,-0.012471,0,0,0,0
8.1882,2.54652e+07,-251.967,15.1582,0.0095,0.0153261,-0.009409,0,0,0,0
8.1884,2.54662e+07,-251.967,15.1582,0.0095,0.0152502,0.0095,0,0,0,0
8.1886,2.54672e+07,-251.413,14.9866,-0.0373,0.0151747,0.009032,0,0,0,0
8.1888,2.54682e+07,-250.303,15.1146,-0.0087,0.015099,-0.037014,0,0,0,0
8.189,2.54692e+07,-249.953,14.9342,-0.0219,0.0150229,-0.008832,0,0,0,0
8.1892,2.54702e+07,-249.245,14.9662,0.006,0.0149469,-0.021621,0,0,0,0
8.1894,2.54712e+07,-248.701,15.0826,-0.0244,0.0148708,0.005696,0,0,0,0
8.1896,2.54722e+07,-248.168,14.8586,-0.021,0.0147948,-0.024366,0,0,0,0
8.1898,2.54732e+07,-247.626,14.9546,-0.0131,0.014719,-0.020921,0,0,0,0
8.19,2.54742e+07,-247.08,14.9546,-0.015,0.0146429,-0.013119,0,0,0,0
8.1902,2.54752e+07,-246.511,15.0709,-0.0299,0.0145669,-0.015149,0,0,0,0
8.1904,2.54762e+07,-245.987,15.1902,-0.0388,0.0144908,-0.029989,0,0,0,0
8.1906,2.54772e+07,-245.449,14.8906,-0.0159,0.0144146,-0.038571,0,0,0,0
8.1908,2.54782e+07,-244.893,14.8702,-0.0176,0.0143382,-0.015917,0,0,0,0
8.191,2.54792e+07,-244.365,15.0389,-0.0275,0.0142619,-0.017699,0,0,0,0
8.1912,2.54802e+07,-243.851,15.0506,-0.0016,0.0141856,-0.027241,0,0,0,0
8.1914,2.54812e+07,-243.3,14.8062,-0.0203,0.0141094,-0.001787,0,0,0,0
8.1916,2.54822e+07,-242.744,14.7946,-0.0261,0.0140331,-0.020358,0,0,0,0
8.1918,2.54832e+07,-242.24,14.8789,-0.0099,0.0139567,-0.025938,0,0,0,0
8.192,2.54842e+07,-241.651,14.9342,-0.0044,0.0138802,-0.009845,0,0,0,0
8.1922,2.54852e+07,-241.135,14.9342,-0.0152,0.0138038,-0.004508,0,0,0,0
8.1924,2.54862e+07,-240.593,14.8906,-0.047,0.0137272,-0.015518,0,0,0,0
8.1926,2.54872e+07,-240.084,14.9226,-0.0237,0.0136506,-0.046767,0,0,0,0
8.1928,2.54882e+07,-239.508,14.8702,-0.0037,0.013574,-0.0235,0,0,0,0
8.193,2.54892e+07,-238.963,14.7742,-0.0296,0.0134975,-0.003959,0,0,0,0
8.1932,2.54902e+07,-238.432,14.8702,-0.0183,0.0134208,-0.029487,0,0,0,0
8.1934,2.54912e+07,-237.875,14.6579,-0.0092,0.0133444,-0.018209,0,0,0,0
8.1936,2.54922e+07,-237.348,14.6986,-0.0147,0.0132678,-0.009255,0,0,0,0
8.1938,2.54932e+07,-236.815,14.7946,-0.0034,0.0131907,-0.014587,0,0,0,0
8.194,2.54942e+07,-236.226,14.8062,-0.0058,0.0131139,-0.003424,0,0,0,0
8.1942,2.54952e+07,-235.713,14.8266,-0.0231,0.0130371,-0.005973,0,0,0,0
8.1944,2.54962e+07,-235.152,14.7422,-0.0191,0.0129602,-0.02306,0,0,0,0
8.1946,2.54972e+07,-234.63,14.6579,-0.006,0.0128834,-0.018969,0,0,0,0
8.1948,2.54982e+07,-234.086,14.8382,-0.0076,0.0128066,-0.006016,0,0,0,0
8.195,2.54992e+07,-233.52,14.9022,-0.0158,0.0127298,-0.007682,0,0,0,0
8.1952,2.55002e+07,-233.018,14.6782,-0.0161,0.0126527,-0.015803,0,0,0,0
8.1954,2.55012e+07,-232.473,14.9022,-0.0265,0.0125759,-0.016204,0,0,0,0
8.1956,2.55022e+07,-231.927,14.7742,-0.0074,0.0124985,-0.026309,0,0,0,0
8.1958,2.55032e+07,-231.44,14.5502,-0.0029,0.0124215,-0.007355,0,0,0,0
8.196,2.55042e+07,-230.853,14.7626,-0.011,0.0123444,-0.002981,0,0,0,0
8.1962,2.55052e+07,-230.345,14.7219,-0.0098,0.0122674,-0.010988,0,0,0,0
8.1964,2.55062e+07,-229.814,14.7219,-0.028,0.0121905,-0.009982,0,0,0,0
8.1966,2.55072e+07,-229.309,14.6462,-0.0234,0.0121131,-0.027954,0,0,0,0
8.1968,2.55082e+07,-228.777,14.5386,-0.0115,0.0120356,-0.023281,0,0,0,0
8.197,2.55092e+07,-228.38,14.5386,-0.0038,0.0119585,-0.011423,0,0,0,0
8.1972,2.55102e+07,-227.819,14.6782,-0.0071,0.0118811,-0.003833,0,0,0,0
8.1974,2.55112e+07,-227.292,14.8469,-0.0167,0.0118038,-0.007196,0,0,0,0
8.1976,2.55122e+07,-226.624,14.6346,-0.0183,0.0117265,-0.016716,0,0,0,0
8.1978,2.55132e+07,-226.196,14.7306,-0.0279,0.0116492,-0.018396,0,0,0,0
8.198,2.55142e+07,-225.675,14.7306,-0.0216,0.0115718,-0.027837,0,0,0,0
8.1982,2.55152e+07,-225.17,14.5502,-0.0041,0.0114947,-0.021425,0,0,0,0
8.1984,2.55162e+07,-224.638,14.5502,-0.029,0.0114169,-0.004349,0,0,0,0
8.1986,2.55172e+07,-224.121,14.6142,0.0092,0.0113394,-0.028618,0,0,0,0
8.1988,2.55182e+07,-223.591,14.6899,-0.0305,0.0112619,0.008803,0,0,0,0
8.199,2.55192e+07,-223.071,14.5619,-0.0144,0.0111844,-0.030339,0,0,0,0
8.1992,2.55202e+07,-222.548,14.4862,-0.0126,0.0111067,-0.014382,0,0,0,0
8.1994,2.55212e+07,-222.032,14.4862,-0.0108,0.0110292,-0.012582,0,0,0,0
8.1996,2.55222e+07,-221.496,14.6142,-0.0281,0.0109517,-0.010973,0,0,0,0
8.1998,2.55232e+07,-220.94,14.7102,-0.0157,0.010874,-0.027976,0,0,0,0
8.2,2.55242e+07,-220.407,14.4979,-0.0129,0.0107963,-0.015672,0,0,0,0
8.2002,2.55252e+07,-219.924,14.4979,-0.0222,0.0107184,-0.012993,0,0,0,0
8.2004,2.55262e+07,-219.388,14.6579,-0.0086,0.0106405,-0.022064,0,0,0,0
8.2006,2.55272e+07,-218.867,14.4542,-0.0024,0.010563,-0.008538,0,0,0,0
8.2008,2.55282e+07,-218.341,14.4542,-0.0282,0.0104852,-0.002658,0,0,0,0
8.201,2.55292e+07,-217.826,14.5182,0.0058,0.0104077,-0.02786,0,0,0,0
8.2012,2.55302e+07,-217.301,14.6026,-0.0314,0.0103296,0.005428,0,0,0,0
8.2014,2.55312e+07,-216.749,14.3902,-0.0185,0.0102515,-0.031271,0,0,0,0
8.2016,2.55322e+07,-216.224,14.3902,-0.0075,0.0101736,-0.01839,0,0,0,0
8.2018,2.55332e+07,-215.715,14.4979,-0.0022,0.0100958,-0.007447,0,0,0,0
8.202,2.55342e+07,-215.182,14.6899,-0.0248,0.0100178,-0.002426,0,0,0,0
8.2022,2.55352e+07,-214.141,14.3902,-0.0135,0.00993985,-0.024687,0,0,0,0
8.2024,2.55362e+07,-213.645,14.4746,-0.027,0.00986193,-0.013635,0,0,0,0
8.2026,2.55372e+07,-213.092,14.4979,-0.0155,0.00978386,-0.026885,0,0,0,0
8.2028,2.55382e+07,-212.576,14.3146,-0.0069,0.00970583,-0.015414,0,0,0,0
8.203,2.55392e+07,-212.073,14.4222,-0.0278,0.00962772,-0.007109,0,0,0,0
8.2032,2.55402e+07,-211.565,14.4542,0.0094,0.00954961,-0.027428,0,0,0,0
8.2034,2.55412e+07,-211.043,14.3582,-0.021,0.0094715,0.009096,0,0,0,0
8.2036,2.55422e+07,-210.53,14.2826,-0.0167,0.00939339,-0.020957,0,0,0,0
8.2038,2.55432e+07,-210.001,14.1866,-0.015,0.00931542,-0.016683,0,0,0,0
8.204,2.55442e+07,-209.514,14.3146,0.0004,0.00923702,-0.014846,0,0,0,0
8.2042,2.55452e+07,-208.948,14.4542,-0.0236,0.00915891,0.00016,0,0,0,0
8.2044,2.55462e+07,-208.435,14.4659,-0.0181,0.00908064,-0.023545,0,0,0,0
8.2046,2.55472e+07,-207.931,14.2942,0.0135,0.00900235,-0.017784,0,0,0,0
8.2048,2.55482e+07,-207.384,14.4222,-0.0374,0.00892391,0.012991,0,0,0,0
8.205,2.55492e+07,-206.897,14.3262,-0.0233,0.00884547,-0.037259,0,0,0,0
8.2052,2.55502e+07,-206.391,14.0383,-0.0126,0.00876718,-0.023193,0,0,0,0
8.2054,2.55512e+07,-205.862,14.2739,0.0014,0.0086889,-0.01246,0,0,0,0
8.2056,2.55522e+07,-205.357,14.2739,-0.0165,0.00861061,0.001221,0,0,0,0
8.2058,2.55532e+07,-204.806,14.2622,0.0018,0.00853228,-0.016317,0,0,0,0
8.206,2.55542e+07,-204.313,14.2739,-0.0206,0.00845368,0.001576,0,0,0,0
8.2062,2.55552e+07,-203.773,14.1866,-0.0104,0.00837537,-0.020498,0,0,0,0
8.2064,2.55562e+07,-203.276,14.0819,-0.0192,0.00829677,-0.010488,0,0,0,0
8.2066,2.55572e+07,-202.756,14.1866,-0.0095,0.00821861,-0.019103,0,0,0,0
8.2068,2.55582e+07,-202.203,14.2419,-0.0232,0.00813986,-0.009637,0,0,0,0
8.207,2.55592e+07,-201.723,14.0819,0.0041,0.0080614,-0.022927,0,0,0,0
8.2072,2.55602e+07,-201.182,14.2622,-0.0276,0.00798295,0.003783,0,0,0,0
8.2074,2.55612e+07,-200.659,14.3146,-0.0264,0.00790442,-0.027588,0,0,0,0
8.2076,2.55622e+07,-200.164,14.0703,-0.0245,0.00782566,-0.026381,0,0,0,0
8.2078,2.55632e+07,-199.602,13.9423,-0.0089,0.00774705,-0.024344,0,0,0,0
8.208,2.55642e+07,-199.115,13.9859,-0.0071,0.00766844,-0.008882,0,0,0,0
8.2082,2.55652e+07,-198.607,14.0819,-0.0284,0.00758982,-0.007313,0,0,0,0
8.2084,2.55662e+07,-198.084,14.1866,-0.0107,0.00751107,-0.028223,0,0,0,0
8.2086,2.55672e+07,-197.578,14.1226,-0.0281,0.00743246,-0.010874,0,0,0,0
8.2088,2.55682e+07,-197.075,14.0906,-0.013,0.0073537,-0.027949,0,0,0,0
8.209,2.55692e+07,-196.529,14.2419,-0.0352,0.00727497,-0.013222,0,0,0,0
8.2092,2.55702e+07,-196.041,14.2186,-0.01,0.00719637,-0.034948,0,0,0,0
8.2094,2.55712e+07,-195.535,13.9655,-0.0013,0.00711747,-0.009913,0,0,0,0
8.2096,2.55722e+07,-195.035,13.8579,-0.0362,0.00703856,-0.001649,0,0,0,0
8.2098,2.55732e+07,-194.517,14.1459,-0.0194,0.00695981,-0.036032,0,0,0,0
8.21,2.55742e+07,-194.001,14.1779,-0.0304,0.00688106,-0.01951,0,0,0,0
8.2102,2.55752e+07,-193.513,13.9219,-0.0368,0.0068026,-0.030464,0,0,0,0
8.2104,2.55762e+07,-192.997,13.9859,-0.0218,0.00672354,-0.03665,0,0,0,0
8.2106,2.55772e+07,-192.638,14.0266,-0.0212,0.00664451,-0.021794,0,0,0,0
8.2108,2.55782e+07,-192.117,13.8783,-0.0281,0.00656577,-0.021269,0,0,0,0
8.211,2.55792e+07,-191.637,13.8899,-0.0181,0.00648673,-0.028,0,0,0,0
8.2112,2.55802e+07,-191.117,13.7939,-0.016,0.00640785,-0.018079,0,0,0,0
8.2114,2.55812e+07,-190.607,13.8783,-0.0044,0.00632896,-0.015884,0,0,0,0
8.2116,2.55822e+07,-190.096,14.0063,-0.0234,0.00624993,-0.00459,0,0,0,0
